playerid,lastName,firstName,OPS
192407,Willigrod,Julius,0.975
192407,Willigrod,Julius,0.423
192408,Williamson,Ned,0.547
192408,Williamson,Ned,0.79
192408,Williamson,Ned,0.613
192408,Williamson,Ned,0.654
192408,Williamson,Ned,0.741
192408,Williamson,Ned,0.752
192408,Williamson,Ned,0.898
192408,Williamson,Ned,0.681
192408,Williamson,Ned,0.674
192408,Williamson,Ned,0.814
192408,Williamson,Ned,0.737
192408,Williamson,Ned,0.623
192408,Williamson,Ned,0.579
192408,Williamson,Ned,0.910
192408,Williamson,Ned,0.966
192408,Williamson,Ned,0.947
192408,Williamson,Ned,0.946
192408,Williamson,Ned,0.911
192408,Williamson,Ned,0.709
192408,Williamson,Ned,0.905
192408,Williamson,Ned,0.664
192408,Williamson,Ned,0.254
192408,Williamson,Ned,0.911
192408,Williamson,Ned,0.912
192408,Williamson,Ned,0.912
192408,Williamson,Ned,0.983
192409,Williams,Tom,0.2
192409,Williams,Tom,0.687
192409,Williams,Tom,0.613
192409,Williams,Tom,0.559
192410,Wills,,0.4
192410,Wills,,0.333
192410,Wills,,0.359
192410,Wills,,0.619
192411,Williams,Wash,0.5
192411,Williams,Wash,0.5
192411,Williams,Wash,0.967
192411,Williams,Wash,0.443
192412,Wilmot,Walt,0.584
192412,Wilmot,Walt,0.851
192412,Wilmot,Walt,0.772
192412,Wilmot,Walt,0.763
192412,Wilmot,Walt,0.584
192412,Wilmot,Walt,0.798
192412,Wilmot,Walt,0.839
192412,Wilmot,Walt,0.722
192412,Wilmot,Walt,0.718
192412,Wilmot,Walt,0.627
192412,Wilmot,Walt,0.843
192412,Wilmot,Walt,0.982
192412,Wilmot,Walt,0.831
192412,Wilmot,Walt,0.754
192412,Wilmot,Walt,0.912
192412,Wilmot,Walt,0.720
192412,Wilmot,Walt,0.788
192412,Wilmot,Walt,0.967
192412,Wilmot,Walt,0.908
192412,Wilmot,Walt,0.925
192413,Wilson,Bill,0.541
192413,Wilson,Bill,0.53
192413,Wilson,Bill,0.458
192413,Wilson,Bill,0.810
192413,Wilson,Bill,0.968
192413,Wilson,Bill,0.743
192414,Wilson,Gary,0.364
192414,Wilson,Gary,0.806
192415,Wilson,Henry,0.333
192415,Wilson,Henry,0.639
192416,Wilson,Parke,0.64
192416,Wilson,Parke,0.821
192416,Wilson,Parke,0.554
192416,Wilson,Parke,0.522
192416,Wilson,Parke,0.761
192416,Wilson,Parke,0
192416,Wilson,Parke,0.689
192416,Wilson,Parke,0.817
192416,Wilson,Parke,0.994
192416,Wilson,Parke,0.621
192416,Wilson,Parke,0.822
192416,Wilson,Parke,0.796
192416,Wilson,Parke,0.986
192416,Wilson,Parke,0.934
192417,Wilson,Tug,0.556
192417,Wilson,Tug,0.908
192418,Wilson,Zeke,0.79
192418,Wilson,Zeke,0.269
192418,Wilson,Zeke,0.651
192418,Wilson,Zeke,0.515
192418,Wilson,Zeke,0.436
192418,Wilson,Zeke,0.091
192418,Wilson,Zeke,0.664
192418,Wilson,Zeke,0.962
192418,Wilson,Zeke,0.633
192418,Wilson,Zeke,0.924
192418,Wilson,Zeke,0.964
192418,Wilson,Zeke,0.954
192419,Winkelman,George,0.4
192419,Winkelman,George,0.628
192420,Winkleman,George,0.071
192420,Winkleman,George,0.744
192421,Wise,Bill,0.25
192421,Wise,Bill,0.566
192421,Wise,Bill,0
192421,Wise,Bill,0.648
192421,Wise,Bill,0.920
192421,Wise,Bill,0.967
192422,Wise,Nick,0
192422,Wise,Nick,0.944
192423,Wise,Sam,1
192423,Wise,Sam,0.56
192423,Wise,Sam,0.691
192423,Wise,Sam,0.576
192423,Wise,Sam,0.729
192423,Wise,Sam,0.777
192423,Wise,Sam,0.912
192423,Wise,Sam,0.678
192423,Wise,Sam,0.682
192423,Wise,Sam,0.789
192423,Wise,Sam,0.681
192423,Wise,Sam,0.832
192423,Wise,Sam,0.962
192423,Wise,Sam,0.893
192423,Wise,Sam,0.925
192423,Wise,Sam,0.324
192423,Wise,Sam,0.867
192423,Wise,Sam,0.881
192423,Wise,Sam,0.882
192423,Wise,Sam,0.694
192423,Wise,Sam,0.679
192423,Wise,Sam,0.650
192423,Wise,Sam,0.644
192423,Wise,Sam,0.970
192424,Wisner,Phil,0
192424,Wisner,Phil,0.649
192425,Witherow,Charles,0
192425,Witherow,Charles,0.930
192426,Woerlin,Joe,0.666
192426,Woerlin,Joe,0.794
192427,Wolff,Bill,0.666
192427,Wolff,Bill,0.759
192428,Wolf,Jimmy,0.702
192428,Wolf,Jimmy,0.632
192428,Wolf,Jimmy,0.724
192428,Wolf,Jimmy,0.725
192428,Wolf,Jimmy,0.673
192428,Wolf,Jimmy,0.716
192428,Wolf,Jimmy,0.699
192428,Wolf,Jimmy,0.71
192428,Wolf,Jimmy,0.9
192428,Wolf,Jimmy,0.637
192428,Wolf,Jimmy,0.286
192428,Wolf,Jimmy,0.800
192428,Wolf,Jimmy,0.990
192428,Wolf,Jimmy,0.950
192428,Wolf,Jimmy,0.841
192428,Wolf,Jimmy,0.831
192428,Wolf,Jimmy,0.473
192428,Wolf,Jimmy,0.643
192428,Wolf,Jimmy,0.957
192428,Wolf,Jimmy,0.323
192428,Wolf,Jimmy,0.929
192428,Wolf,Jimmy,0.796
192429,Wolstenholme,Abe,0.273
192429,Wolstenholme,Abe,0.802
192430,Wolters,Rynie,0.955
192430,Wolters,Rynie,0.52
192430,Wolters,Rynie,0
192430,Wolters,Rynie,0.798
192430,Wolters,Rynie,0.771
192430,Wolters,Rynie,0.948
192431,Wood,Fred,0.159
192431,Wood,Fred,0.5
192431,Wood,Fred,0.639
192431,Wood,Fred,0.971
192432,Woodcock,Fred,0.583
192432,Woodcock,Fred,0.911
192433,Wood,George,0.591
192433,Wood,George,0.755
192433,Wood,George,0.717
192433,Wood,George,0.783
192433,Wood,George,0.687
192433,Wood,George,0.743
192433,Wood,George,0.716
192433,Wood,George,0.847
192433,Wood,George,0.645
192433,Wood,George,0.691
192433,Wood,George,0.4
192433,Wood,George,0.789
192433,Wood,George,0.812
192433,Wood,George,0.593
192433,Wood,George,0.561
192433,Wood,George,0.779
192433,Wood,George,0.493
192433,Wood,George,0.889
192433,Wood,George,0.843
192433,Wood,George,0.725
192433,Wood,George,0.534
192433,Wood,George,0.708
192433,Wood,George,0.984
192433,Wood,George,0.838
192433,Wood,George,0.907
192433,Wood,George,0.884
192433,Wood,George,0.971
192433,Wood,George,0.801
192433,Wood,George,0.852
192433,Wood,George,0.983
192434,Wood,John,0
192434,Wood,John,0.797
192435,Wood,Jimmy,0.988
192435,Wood,Jimmy,0.906
192435,Wood,Jimmy,0.594
192435,Wood,Jimmy,0.729
192435,Wood,Jimmy,0.976
192435,Wood,Jimmy,0.534
192435,Wood,Jimmy,0.919
192435,Wood,Jimmy,0.991
192436,Wood,Pete,0.49
192436,Wood,Pete,0
192436,Wood,Pete,0.794
192436,Wood,Pete,0.863
192437,Woodruff,Pete,0.736
192437,Woodruff,Pete,0.684
192438,Woodhead,Red,0
192438,Woodhead,Red,0.328
192438,Woodhead,Red,0.995
192438,Woodhead,Red,0.845
192439,Wood,,0
192439,Wood,,0.426
192440,Woods,Walt,0.383
192440,Woods,Walt,0.411
192440,Woods,Walt,0
192440,Woods,Walt,0.923
192440,Woods,Walt,0.972
192440,Woods,Walt,0.943
192441,Wordsworth,Favel,0.511
192441,Wordsworth,Favel,0.621
192442,Worth,Herb,0.6
192442,Worth,Herb,0.910
192443,Woulfe,Jimmy,0.377
192443,Woulfe,Jimmy,0.245
192443,Woulfe,Jimmy,0.901
192443,Woulfe,Jimmy,0.917
192444,Wright,Bill,1.334
192444,Wright,Bill,0.901
192445,Wright,Dave,0
192445,Wright,Dave,0.833
192445,Wright,Dave,0.425
192445,Wright,Dave,0.947
192446,Wright,George,1.078
192446,Wright,George,0.816
192446,Wright,George,0.925
192446,Wright,George,0.816
192446,Wright,George,0.768
192446,Wright,George,0.712
192446,Wright,George,0.632
192446,Wright,George,0.493
192446,Wright,George,0.673
192446,Wright,George,0.5
192446,Wright,George,0.486
192446,Wright,George,0.369
192446,Wright,George,0.768
192446,Wright,George,0.923
192446,Wright,George,0.901
192446,Wright,George,0.883
192446,Wright,George,0.958
192446,Wright,George,0.613
192446,Wright,George,0.781
192446,Wright,George,0.973
192446,Wright,George,0.938
192446,Wright,George,0.204
192446,Wright,George,0.901
192446,Wright,George,0.710
192448,Wright,Joe,0.683
192448,Wright,Joe,0.572
192448,Wright,Joe,0.706
192448,Wright,Joe,0.651
192448,Wright,Joe,0.773
192448,Wright,Joe,0.932
192449,Wright,Pat,0.333
192449,Wright,Pat,0.434
192450,Wright,Rasty,0.796
192450,Wright,Rasty,0.431
192450,Wright,Rasty,0.625
192450,Wright,Rasty,0.522
192451,Wright,Sam,0.415
192451,Wright,Sam,0.25
192451,Wright,Sam,0.176
192451,Wright,Sam,0.5
192451,Wright,Sam,0.982
192451,Wright,Sam,0.815
192451,Wright,Sam,0.563
192451,Wright,Sam,0.757
192452,Wrigley,Zeke,0.311
192452,Wrigley,Zeke,0.704
192452,Wrigley,Zeke,0.616
192452,Wrigley,Zeke,0.45
192452,Wrigley,Zeke,0.577
192452,Wrigley,Zeke,0.729
192452,Wrigley,Zeke,0.928
192452,Wrigley,Zeke,0.815
192452,Wrigley,Zeke,0.895
192452,Wrigley,Zeke,0.426
192453,Wylie,Ren,0
192453,Wylie,Ren,0.682
192454,Wyman,Frank,0.486
192454,Wyman,Frank,0.75
192454,Wyman,Frank,0.917
192454,Wyman,Frank,0.739
192455,Wynne,Bill,0.25
192455,Wynne,Bill,0.459
192456,Yaik,Henry,0.762
192456,Yaik,Henry,0.445
192457,Yeager,George,0.4
192457,Yeager,George,0.683
192457,Yeager,George,0.704
192457,Yeager,George,0.347
192457,Yeager,George,0.509
192457,Yeager,George,0.61
192457,Yeager,George,0.518
192457,Yeager,George,0.436
192457,Yeager,George,0.978
192457,Yeager,George,0.653
192457,Yeager,George,0.961
192457,Yeager,George,0.533
192457,Yeager,George,0.895
192457,Yeager,George,0.890
192457,Yeager,George,0.848
192457,Yeager,George,0.926
192458,Yeatman,Bill,0
192458,Yeatman,Bill,0.941
192459,Yewell,Ed,0.564
192459,Yewell,Ed,0
192459,Yewell,Ed,0.976
192459,Yewell,Ed,0.959
192460,Yingling,Charles,0.5
192460,Yingling,Charles,0.930
192461,Yingling,Joe,0
192461,Yingling,Joe,0.676
192462,York,Tom,0.727
192462,York,Tom,0.629
192462,York,Tom,0.723
192462,York,Tom,0.596
192462,York,Tom,0.673
192462,York,Tom,0.655
192462,York,Tom,0.714
192462,York,Tom,0.794
192462,York,Tom,0.767
192462,York,Tom,0.518
192462,York,Tom,0.789
192462,York,Tom,0.702
192462,York,Tom,0.703
192462,York,Tom,0.64
192462,York,Tom,0.682
192462,York,Tom,0.951
192462,York,Tom,0.707
192462,York,Tom,0.316
192462,York,Tom,0.965
192462,York,Tom,0.982
192462,York,Tom,0.534
192462,York,Tom,0.626
192462,York,Tom,0.627
192462,York,Tom,0.879
192462,York,Tom,0.942
192462,York,Tom,0.843
192462,York,Tom,0.611
192462,York,Tom,0.528
192462,York,Tom,0.865
192462,York,Tom,0.880
192463,Yost,Gus,0
192463,Yost,Gus,0.878
192464,Youngman,Henry,0.417
192464,Youngman,Henry,0.967
192465,Young,J.B.,0
192465,Young,J.B.,0.614
192466,Zahner,Fred,0.494
192466,Zahner,Fred,0.607
192466,Zahner,Fred,0.795
192466,Zahner,Fred,0.722
192467,Zay,William,0
192467,Zay,William,0.956
192468,Zettlein,George,0.535
192468,Zettlein,George,0.593
192468,Zettlein,George,0.176
192468,Zettlein,George,0.427
192468,Zettlein,George,0.417
192468,Zettlein,George,0.436
192468,Zettlein,George,0.362
192468,Zettlein,George,0.453
192468,Zettlein,George,0.967
192468,Zettlein,George,0.729
192468,Zettlein,George,0.588
192468,Zettlein,George,0.972
192468,Zettlein,George,0.626
192468,Zettlein,George,0.925
192468,Zettlein,George,0.902
192468,Zettlein,George,0.788
192469,Ziegler,Charlie,0.5
192469,Ziegler,Charlie,0.546
192469,Ziegler,Charlie,0.770
192469,Ziegler,Charlie,0.725
192470,Ziegler,George,0
192470,Ziegler,George,0.794
192471,Zies,Bill,0.666
192471,Zies,Bill,0.925
192472,Zinn,Frank,0.125
192472,Zinn,Frank,0.992
192473,Donnelly,Pete,0.524
192473,Donnelly,Pete,0.454
192473,Donnelly,Pete,0.947
192473,Donnelly,Pete,0.780
192533,Viloria,Meibrys,0.619
192533,Viloria,Meibrys,0.545
192533,Viloria,Meibrys,0.53
192533,Viloria,Meibrys,0.55
192533,Viloria,Meibrys,0.25
192533,Viloria,Meibrys,0.826
192533,Viloria,Meibrys,0.791
192533,Viloria,Meibrys,0.936
192533,Viloria,Meibrys,0.885
192533,Viloria,Meibrys,0.950
192606,Rodriguez,Manuel,0
192606,Rodriguez,Manuel,0.587
192611,Tomas,Yasmany,0.706
192611,Tomas,Yasmany,0.821
192611,Tomas,Yasmany,0.758
192611,Tomas,Yasmany,0
192611,Tomas,Yasmany,0.836
192611,Tomas,Yasmany,0.908
192611,Tomas,Yasmany,0.388
192611,Tomas,Yasmany,0.461
192672,Oh,Seunghwan,0
192672,Oh,Seunghwan,0
192672,Oh,Seunghwan,0
192672,Oh,Seunghwan,0.994
192672,Oh,Seunghwan,0.979
192672,Oh,Seunghwan,0.777
192726,Hicklen,Brewer,0
192726,Hicklen,Brewer,0.971
192774,Seagle,Chandler,0
192774,Seagle,Chandler,0.539
192982,Karinchak,James,0
192982,Karinchak,James,0.962
193040,Nelson,Kyle,0
193040,Nelson,Kyle,0
193040,Nelson,Kyle,0.737
193040,Nelson,Kyle,0.917
193047,Howard,Spencer,0.833
193047,Howard,Spencer,0.957
193063,Hurst,Scott,0
193063,Hurst,Scott,0.646
193102,Mullins,Cedric,0.671
193102,Mullins,Cedric,0.337
193102,Mullins,Cedric,0.722
193102,Mullins,Cedric,0.878
193102,Mullins,Cedric,0.721
193102,Mullins,Cedric,0.721
193102,Mullins,Cedric,0.860
193102,Mullins,Cedric,0.740
193102,Mullins,Cedric,0.494
193102,Mullins,Cedric,0.563
193102,Mullins,Cedric,0.977
193102,Mullins,Cedric,0.859
193136,McKinstry,Zach,0.715
193136,McKinstry,Zach,0.668
193136,McKinstry,Zach,0.633
193136,McKinstry,Zach,0.65
193136,McKinstry,Zach,0.653
193136,McKinstry,Zach,0.753
193136,McKinstry,Zach,0.593
193136,McKinstry,Zach,0.512
193136,McKinstry,Zach,0.921
193136,McKinstry,Zach,0.878
193236,Campbell,Paul,0
193236,Campbell,Paul,0.633
193237,Barnes,Charlie,0
193237,Barnes,Charlie,0.666
193310,Elledge,Seth,0
193310,Elledge,Seth,0.948
193490,Kolozsvary,Mark,0.688
193490,Kolozsvary,Mark,0
193490,Kolozsvary,Mark,0.941
193490,Kolozsvary,Mark,0.972
193554,Walls,Taylor,0.61
193554,Walls,Taylor,0.553
193554,Walls,Taylor,0.638
193554,Walls,Taylor,0.834
193554,Walls,Taylor,0.685
193554,Walls,Taylor,0.847
193720,Morgan,Eli,0
193720,Morgan,Eli,0.953
193845,Wong,Connor,0.895
193845,Wong,Connor,0.586
193845,Wong,Connor,0.673
193845,Wong,Connor,0.510
193845,Wong,Connor,0.760
193845,Wong,Connor,0.981
193849,Julks,Corey,0.649
193849,Julks,Corey,0.601
193982,Hays,Austin,0.555
193982,Hays,Austin,0.947
193982,Hays,Austin,0.721
193982,Hays,Austin,0.769
193982,Hays,Austin,0.719
193982,Hays,Austin,0.769
193982,Hays,Austin,0.980
193982,Hays,Austin,0.951
193982,Hays,Austin,0.943
193982,Hays,Austin,0.845
193982,Hays,Austin,0.897
193982,Hays,Austin,0.979
194149,White,Evan,0.598
194149,White,Evan,0.439
194149,White,Evan,0.586
194149,White,Evan,0.915
194234,McCaughan,Darren,0
194234,McCaughan,Darren,0.613
194306,Ellis,Drew,0.48
194306,Ellis,Drew,0.445
194306,Ellis,Drew,0.666
194306,Ellis,Drew,0.857
194306,Ellis,Drew,0.872
194306,Ellis,Drew,0.606
194306,Ellis,Drew,0.441
194306,Ellis,Drew,0.856
194328,Abbott,Cory,0.666
194328,Abbott,Cory,0.963
194331,Megill,Tylor,0.562
194331,Megill,Tylor,0.555
194332,Deichmann,Greg,0.294
194332,Deichmann,Greg,0.973
194338,Lange,Alex,0
194338,Lange,Alex,0.571
194396,Hammer,JD,0
194396,Hammer,JD,0
194396,Hammer,JD,0.429
194396,Hammer,JD,0.899
194410,Smith,Kevin,0.382
194410,Smith,Kevin,0.518
194410,Smith,Kevin,0.546
194410,Smith,Kevin,0.394
194410,Smith,Kevin,0.866
194410,Smith,Kevin,0.480
194574,Hughes,Brandon,0
194574,Hughes,Brandon,0.903
194626,Rooker,Brent,0.96
194626,Rooker,Brent,0.688
194626,Rooker,Brent,0.476
194626,Rooker,Brent,0
194626,Rooker,Brent,0.817
194626,Rooker,Brent,0.738
194626,Rooker,Brent,0.751
194626,Rooker,Brent,0.971
194626,Rooker,Brent,0.787
194626,Rooker,Brent,0.907
194656,McClain,Reggie,0
194656,McClain,Reggie,0.550
194659,Burger,Jake,0.807
194659,Burger,Jake,0.76
194659,Burger,Jake,0.86
194659,Burger,Jake,0.806
194659,Burger,Jake,0.516
194659,Burger,Jake,0.699
194659,Burger,Jake,0.979
194659,Burger,Jake,0.908
194745,Meyers,Jake,0.761
194745,Meyers,Jake,0.582
194745,Meyers,Jake,0.678
194745,Meyers,Jake,0.356
194745,Meyers,Jake,0.497
194745,Meyers,Jake,0.704
194776,Romero,JoJo,0
194776,Romero,JoJo,0
194776,Romero,JoJo,0.600
194776,Romero,JoJo,0.928
194779,Stevenson,Cal,0.478
194779,Stevenson,Cal,0.25
194779,Stevenson,Cal,0.496
194779,Stevenson,Cal,0.985
194793,Gonzalez,Luis,0.5
194793,Gonzalez,Luis,0.955
194793,Gonzalez,Luis,0.683
194793,Gonzalez,Luis,0.911
194793,Gonzalez,Luis,0.850
194793,Gonzalez,Luis,0.734
194806,Johnson,Daniel,0.237
194806,Johnson,Daniel,0.636
194806,Johnson,Daniel,0.942
194806,Johnson,Daniel,0.711
195058,Fry,David,0.735
195058,Fry,David,0.948
195059,Heath,Nick,0.544
195059,Heath,Nick,0.402
195059,Heath,Nick,0.963
195059,Heath,Nick,0.876
195137,Glover,Koda,0
195137,Glover,Koda,0
195137,Glover,Koda,0.842
195137,Glover,Koda,0.784
195351,Myers,Dane,0.644
195351,Myers,Dane,0.719
195371,Margevicius,Nick,0.4
195371,Margevicius,Nick,0.786
195462,Johnson,Bryce,0.269
195462,Johnson,Bryce,0.485
195462,Johnson,Bryce,0.499
195462,Johnson,Bryce,0.924
195488,Trejo,Alan,0.586
195488,Trejo,Alan,0.736
195488,Trejo,Alan,0.631
195488,Trejo,Alan,0.943
195488,Trejo,Alan,0.780
195488,Trejo,Alan,0.989
195489,Hensley,David,1.027
195489,Hensley,David,0.38
195489,Hensley,David,0.869
195489,Hensley,David,0.212
195562,Skubal,Tarik,0
195562,Skubal,Tarik,0.923
195627,Schmidt,Clarke,0.5
195627,Schmidt,Clarke,0
195627,Schmidt,Clarke,0.734
195627,Schmidt,Clarke,0.522
195677,Lucchesi,Joey,0.213
195677,Lucchesi,Joey,0.145
195677,Lucchesi,Joey,0.091
195677,Lucchesi,Joey,0.700
195677,Lucchesi,Joey,0.925
195677,Lucchesi,Joey,0.862
195766,Stashak,Cody,0
195766,Stashak,Cody,0.744
195912,Martin,Corbin,0.5
195912,Martin,Corbin,0.817
195941,Miller,Brian,0.546
195941,Miller,Brian,0.972
195946,Bouchard,Sean,0.954
195946,Bouchard,Sean,1.056
195946,Bouchard,Sean,0.938
195946,Bouchard,Sean,0.901
195957,Kuhnel,Joel,0
195957,Kuhnel,Joel,0
195957,Kuhnel,Joel,0.961
195957,Kuhnel,Joel,0.994
196019,Aguilar,Ryan,0.413
196019,Aguilar,Ryan,0.716
196143,Hiura,Keston,0.938
196143,Hiura,Keston,0.707
196143,Hiura,Keston,0.557
196143,Hiura,Keston,0.765
196143,Hiura,Keston,0.799
196143,Hiura,Keston,0.755
196143,Hiura,Keston,0.891
196143,Hiura,Keston,0.622
196238,Gilbert,Tyler,0
196238,Gilbert,Tyler,0.829
196288,Snider,Collin,0
196288,Snider,Collin,0.616
196290,Wright,Kyle,0
196290,Wright,Kyle,1
196290,Wright,Kyle,0.932
196290,Wright,Kyle,0.893
196303,Clement,Ernie,0.624
196303,Clement,Ernie,0.167
196303,Clement,Ernie,0.485
196303,Clement,Ernie,0.885
196303,Clement,Ernie,0.701
196303,Clement,Ernie,0.853
196303,Clement,Ernie,0.911
196303,Clement,Ernie,0.942
196305,Haseley,Adam,0.72
196305,Haseley,Adam,0.69
196305,Haseley,Adam,0.428
196305,Haseley,Adam,0.571
196305,Haseley,Adam,0.56
196305,Haseley,Adam,0.868
196305,Haseley,Adam,0.908
196305,Haseley,Adam,0.825
196305,Haseley,Adam,0.995
196305,Haseley,Adam,0.846
196363,Naughton,Packy,0
196363,Naughton,Packy,0.750
196518,Varsho,Daulton,0.653
196518,Varsho,Daulton,0.755
196518,Varsho,Daulton,0.745
196518,Varsho,Daulton,0.674
196518,Varsho,Daulton,0.975
196518,Varsho,Daulton,0.991
196518,Varsho,Daulton,0.843
196518,Varsho,Daulton,0.785
196550,Bannon,Rylan,0
196550,Bannon,Rylan,0.343
196550,Bannon,Rylan,0
196550,Bannon,Rylan,0.684
196550,Bannon,Rylan,0.350
196550,Bannon,Rylan,0.750
196671,Noda,Ryan,0.77
196671,Noda,Ryan,0.778
196735,Baragar,Caleb,0
196735,Baragar,Caleb,0.973
196754,Young,Andrew,0.767
196754,Young,Andrew,0.782
196754,Young,Andrew,0.869
196754,Young,Andrew,0.831
196857,Moncada,Yoan,0.513
196857,Moncada,Yoan,0.75
196857,Moncada,Yoan,0.715
196857,Moncada,Yoan,0.915
196857,Moncada,Yoan,0.705
196857,Moncada,Yoan,0.787
196857,Moncada,Yoan,0.626
196857,Moncada,Yoan,0.73
196857,Moncada,Yoan,0.724
196857,Moncada,Yoan,0.974
196857,Moncada,Yoan,0.687
196857,Moncada,Yoan,0.925
196857,Moncada,Yoan,0.986
196857,Moncada,Yoan,0.720
196857,Moncada,Yoan,0.740
196857,Moncada,Yoan,0.709
196879,White,Mitch,0.063
196879,White,Mitch,0.808
196912,Olivera,Hector,0.715
196912,Olivera,Hector,0.513
196912,Olivera,Hector,0.338
196912,Olivera,Hector,0.872
196953,Lopez,Yoan,0
196953,Lopez,Yoan,0.906
197343,Rodgers,Brendan,0.522
197343,Rodgers,Brendan,0.238
197343,Rodgers,Brendan,0.798
197343,Rodgers,Brendan,0.733
197343,Rodgers,Brendan,0.701
197343,Rodgers,Brendan,0.798
197343,Rodgers,Brendan,0.782
197343,Rodgers,Brendan,0.948
197343,Rodgers,Brendan,0.855
197343,Rodgers,Brendan,0.802
197344,Tucker,Kyle,0.439
197344,Tucker,Kyle,0.856
197344,Tucker,Kyle,0.837
197344,Tucker,Kyle,0.916
197344,Tucker,Kyle,0.808
197344,Tucker,Kyle,0.886
197344,Tucker,Kyle,0.910
197344,Tucker,Kyle,0.787
197344,Tucker,Kyle,0.606
197344,Tucker,Kyle,0.828
197344,Tucker,Kyle,0.992
197344,Tucker,Kyle,0.763
197346,Stephenson,Tyler,1.047
197346,Stephenson,Tyler,0.797
197346,Stephenson,Tyler,0.854
197346,Stephenson,Tyler,0.695
197346,Stephenson,Tyler,0.770
197346,Stephenson,Tyler,0.708
197346,Stephenson,Tyler,0.918
197346,Stephenson,Tyler,0.781
197347,Naylor,Josh,0.718
197347,Naylor,Josh,0.556
197347,Naylor,Josh,0.733
197347,Naylor,Josh,0.7
197347,Naylor,Josh,0.771
197347,Naylor,Josh,0.843
197347,Naylor,Josh,0.957
197347,Naylor,Josh,0.967
197347,Naylor,Josh,0.935
197347,Naylor,Josh,0.995
197347,Naylor,Josh,0.941
197347,Naylor,Josh,0.908
197349,Allard,Kolby,2
197349,Allard,Kolby,0
197349,Allard,Kolby,0
197349,Allard,Kolby,0.815
197349,Allard,Kolby,0.985
197349,Allard,Kolby,0.766
197350,Grisham,Trent,0.738
197350,Grisham,Trent,0.808
197350,Grisham,Trent,0.74
197350,Grisham,Trent,0.625
197350,Grisham,Trent,0.667
197350,Grisham,Trent,0.670
197350,Grisham,Trent,0.983
197350,Grisham,Trent,0.927
197350,Grisham,Trent,0.735
197350,Grisham,Trent,0.963
197353,Plummer,Nick,0.573
197353,Plummer,Nick,0.729
197355,Soroka,Michael,0.25
197355,Soroka,Michael,0.22
197355,Soroka,Michael,0.970
197355,Soroka,Michael,0.950
197356,Hayes,Ke'Bryan,1.124
197356,Hayes,Ke'Bryan,0.689
197356,Hayes,Ke'Bryan,0.659
197356,Hayes,Ke'Bryan,0.762
197356,Hayes,Ke'Bryan,0.991
197356,Hayes,Ke'Bryan,0.855
197356,Hayes,Ke'Bryan,0.957
197356,Hayes,Ke'Bryan,0.842
197358,Mountcastle,Ryan,0.878
197358,Mountcastle,Ryan,0.796
197358,Mountcastle,Ryan,0.728
197358,Mountcastle,Ryan,0.78
197358,Mountcastle,Ryan,0.821
197358,Mountcastle,Ryan,0.832
197358,Mountcastle,Ryan,0.846
197358,Mountcastle,Ryan,0.965
197359,Cameron,Daz,0.483
197359,Cameron,Daz,0.637
197359,Cameron,Daz,0.63
197359,Cameron,Daz,0.936
197359,Cameron,Daz,0.979
197359,Cameron,Daz,0.973
197360,Nevin,Tyler,1.087
197360,Nevin,Tyler,0.56
197360,Nevin,Tyler,0.622
197360,Nevin,Tyler,0.995
197360,Nevin,Tyler,0.974
197360,Nevin,Tyler,0.861
197361,Woodford,Jake,0.222
197361,Woodford,Jake,0.898
197362,Riley,Austin,0.75
197362,Riley,Austin,0.716
197362,Riley,Austin,0.898
197362,Riley,Austin,0.877
197362,Riley,Austin,0.861
197362,Riley,Austin,0.723
197362,Riley,Austin,0.693
197362,Riley,Austin,0.878
197362,Riley,Austin,0.953
197362,Riley,Austin,0.946
197363,McKenzie,Triston,1
197363,McKenzie,Triston,0.968
197364,Lambert,Peter,0.708
197364,Lambert,Peter,0
197364,Lambert,Peter,0.873
197364,Lambert,Peter,0.780
197366,Santillan,Tony,0.429
197366,Santillan,Tony,0
197366,Santillan,Tony,0.510
197366,Santillan,Tony,0.819
197371,Ponce,Cody,0
197371,Ponce,Cody,0.970
197374,Neidert,Nick,0.083
197374,Neidert,Nick,0.786
197375,Staumont,Josh,0
197375,Staumont,Josh,0.886
197379,Perkins,Blake,0.675
197379,Perkins,Blake,0.844
197380,Jones,Jahmai,0.858
197380,Jones,Jahmai,0.402
197380,Jones,Jahmai,0.573
197380,Jones,Jahmai,0.966
197380,Jones,Jahmai,0.895
197380,Jones,Jahmai,0.995
197382,Blankenhorn,Travis,1.167
197382,Blankenhorn,Travis,0
197382,Blankenhorn,Travis,0.599
197382,Blankenhorn,Travis,0
197382,Blankenhorn,Travis,0.555
197382,Blankenhorn,Travis,0.851
197382,Blankenhorn,Travis,0.768
197382,Blankenhorn,Travis,0.485
197382,Blankenhorn,Travis,0.407
197382,Blankenhorn,Travis,0.909
197384,Williams,Luke,0.631
197384,Williams,Luke,0.583
197384,Williams,Luke,0.603
197384,Williams,Luke,0.2
197384,Williams,Luke,0
197384,Williams,Luke,0.981
197384,Williams,Luke,0.939
197384,Williams,Luke,0.699
197384,Williams,Luke,0.793
197384,Williams,Luke,0.622
197393,Hicks,Jordan,0
197393,Hicks,Jordan,0
197393,Hicks,Jordan,0.988
197393,Hicks,Jordan,0.791
197394,Cabbage,Trey,0.553
197394,Cabbage,Trey,0.972
197397,Allen,Austin,0.559
